Segundo,DAC,Tensao,Corrente,Potencia,Impedancia,Temperatura
6.15,1.0392156862745099,9.53574051375051,0.03829661761337064,0.36518660811542974,248.99693779800705,4.55962
8.2,0.8235294117647058,46.877635023976765,0.27156044796827106,12.730111566804243,172.6232055319555,4.55962
10.25,0.7843137254901961,33.27249534892872,0.19239603097723587,6.401496045842427,172.93753504127898,4.5613399999999995
11.8,0.7647058823529411,31.285638466550417,0.17896059565082542,5.598896495290239,174.8185870346153,4.5613399999999995
13.34,0.7647058823529411,30.337228016417917,0.17271633777690443,5.239734921298606,175.6477030887729,4.560766666666667
14.89,0.7647058823529411,30.509955251263918,0.173171028420553,5.283440327926424,176.18394675793706,4.562486666666667
17.02,0.7647058823529411,30.347513528575266,0.17376749863465898,5.273411515641998,174.64435965887967,4.560766666666667
19.01,0.7647058823529411,30.387362140849454,0.17423947794592018,5.294678115575229,174.39998385601783,4.561913333333333
20.56,0.7647058823529411,30.637999866779747,0.17558605955308287,5.379605669195734,174.48993356740442,4.5613399999999995
22.83,0.7647058823529411,30.452972198935164,0.17571358425928113,5.35100089642314,173.31028973832255,4.562486666666667
24.95,0.7647058823529411,30.38227588888984,0.17539600897480773,5.328929934482807,173.2210217693931,4.560766666666667
27.15,0.7647058823529411,30.499444027395718,0.1757601895146451,5.360588062346381,173.52873885502026,4.5613399999999995
28.7,0.7647058823529411,30.40285754532717,0.1760998183071344,5.353937689749804,172.6455929233372,4.560766666666667
30.26,0.7647058823529411,30.369869044793656,0.17659576225147122,5.363190173442696,171.97394013083485,4.5613399999999995
31.81,0.7647058823529411,30.480824344460718,0.17624424405505154,5.372069844764291,172.94649540406974,4.5613399999999995
33.31,0.7647058823529411,30.423828266952516,0.17671030371795676,5.3762039333161376,172.1678228537895,4.560766666666667
34.82,0.7647058823529411,30.579974882994993,0.1764398132914171,5.395525058811861,173.3167492786196,4.561913333333333
36.34,0.7647058823529411,30.587256955276906,0.177191422796247,5.419799579339917,172.6226725457772,4.560766666666667
37.85,0.7647058823529411,30.46708602079756,0.17762361176714536,5.411673859034368,171.52610352692415,4.560193333333333
39.99,0.7647058823529411,30.500994512638616,0.17753795709405334,5.415084255110791,171.79985064534827,4.56306
41.92,0.7647058823529411,30.57327485279026,0.17728540601457987,5.420195445472266,172.45229339563306,4.5613399999999995
43.39,0.7647058823529411,30.606535465051,0.17767989294604303,5.438165944879531,172.25660685390804,4.560193333333333
44.86,0.7647058823529411,30.487729963609283,0.1778503824369906,5.422254433663609,171.42347149245276,4.55962
46.33,0.7647058823529411,30.444694883779444,0.17823188669891385,5.42621540910878,170.81508504260802,4.561913333333333
47.8,0.7647058823529411,30.251159164453664,0.17806026345398104,5.3865293706109325,169.8928136892932,4.560766666666667
49.31,0.7647058823529411,30.34867034965857,0.17824759137969517,5.409577391403011,170.26132086694605,4.560193333333333
50.82,0.7647058823529411,30.335987049829814,0.17853240644589566,5.415956769917644,169.9186587675507,4.560766666666667
52.33,0.7647058823529411,30.365138433185017,0.17844841682044293,5.418610879935452,170.1619940049051,4.560766666666667
53.85,0.7647058823529411,30.258538243082747,0.17840161168157173,5.398171989694436,169.60910811215697,4.561913333333333
55.92,0.7647058823529411,30.325815025486435,0.17921691154273253,5.434898908883872,169.21290945389123,4.560766666666667
58.01,0.7647058823529411,30.257943412598433,0.1793875783272645,5.427899193949439,168.6735709057712,4.562486666666667
59.49,0.7647058823529411,30.26914836912814,0.17904062786182467,5.419407328851428,169.06301508553955,4.561913333333333
